variant,set_id,video_id,ped_id,split,label,anchor_frame,window_first_frame,crossing_point,onset_frame,tte,n_crossing_frames_in_window,all_frames_crossing,anchor_is_crossing,onset_at_or_before_window_end,bbox_bottom_y,bbox_height,bbox_xcenter,bbox_area
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_454,train,0,11792,11777,11841,,49,0,0,0,0,938.65,105.70999999999992,428.78999999999996,3437.6892000000016
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_454,train,0,11800,11785,11841,,41,0,0,0,0,941.01,114.51999999999998,387.20500000000004,4659.818799999999
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_454,train,0,11808,11793,11841,,33,0,0,0,0,938.2,128.19000000000005,339.015,5995.4463000000005
strict,gp_set_0001,gp_set_0001_vid_0003,gp_454,train,0,11792,11777,11841,,49,0,0,0,0,938.65,105.70999999999992,428.78999999999996,3437.6892000000016
strict,gp_set_0001,gp_set_0001_vid_0003,gp_454,train,0,11800,11785,11841,,41,0,0,0,0,941.01,114.51999999999998,387.20500000000004,4659.818799999999
strict,gp_set_0001,gp_set_0001_vid_0003,gp_454,train,0,11808,11793,11841,,33,0,0,0,0,938.2,128.19000000000005,339.015,5995.4463000000005
naive,gp_set_0001,gp_set_0001_vid_0003,gp_456,train,0,11930,11915,12002,,72,0,0,0,0,1001.52,198.37,666.9649999999999,15399.463099999999
naive,gp_set_0001,gp_set_0001_vid_0003,gp_456,train,0,11938,11923,12002,,64,0,0,0,0,1020.38,219.88,638.6600000000001,17550.82160000001
naive,gp_set_0001,gp_set_0001_vid_0003,gp_456,train,0,11946,11931,12002,,56,0,0,0,0,1042.34,245.82999999999993,604.085,20986.507099999995
naive,gp_set_0001,gp_set_0001_vid_0003,gp_456,train,0,11954,11939,12002,,48,0,0,0,0,1059.55,271.54999999999995,563.88,24705.619000000002
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_456,train,0,11942,11927,12002,,60,0,0,0,0,1032.02,231.14,621.495,19085.229799999983
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_456,train,0,11950,11935,12002,,52,0,0,0,0,1050.94,261.19000000000005,583.985,23029.122300000025
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_456,train,0,11958,11943,12002,,44,0,0,0,0,1073.49,280.57000000000005,540.425,26640.1215
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_456,train,0,11966,11951,12002,,36,0,0,0,0,1093.47,309.19000000000005,484.0,37783.01800000002
strict,gp_set_0001,gp_set_0001_vid_0003,gp_456,train,0,11942,11927,12002,,60,0,0,0,0,1032.02,231.14,621.495,19085.229799999983
strict,gp_set_0001,gp_set_0001_vid_0003,gp_456,train,0,11950,11935,12002,,52,0,0,0,0,1050.94,261.19000000000005,583.985,23029.122300000025
strict,gp_set_0001,gp_set_0001_vid_0003,gp_456,train,0,11958,11943,12002,,44,0,0,0,0,1073.49,280.57000000000005,540.425,26640.1215
strict,gp_set_0001,gp_set_0001_vid_0003,gp_456,train,0,11966,11951,12002,,36,0,0,0,0,1093.47,309.19000000000005,484.0,37783.01800000002
naive,gp_set_0001,gp_set_0001_vid_0003,gp_461,train,0,12036,12021,12108,,72,0,0,0,0,952.8,127.04999999999995,660.4549999999999,5118.844500000008
naive,gp_set_0001,gp_set_0001_vid_0003,gp_461,train,0,12044,12029,12108,,64,0,0,0,0,958.25,138.13,648.3900000000001,7028.054399999999
naive,gp_set_0001,gp_set_0001_vid_0003,gp_461,train,0,12052,12037,12108,,56,0,0,0,0,961.57,153.0100000000001,626.335,7997.832700000003
naive,gp_set_0001,gp_set_0001_vid_0003,gp_461,train,0,12060,12045,12108,,48,0,0,0,0,974.0,167.54999999999995,601.3,9081.209999999986
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_461,train,0,12048,12033,12108,,60,0,0,0,0,961.1,144.89999999999998,634.7,8491.140000000001
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_461,train,0,12056,12041,12108,,52,0,0,0,0,965.86,160.55000000000007,616.65,8621.53500000001
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_461,train,0,12064,12049,12108,,44,0,0,0,0,986.83,177.73000000000002,578.96,10500.288400000009
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_461,train,0,12072,12057,12108,,36,0,0,0,0,991.8,200.2199999999999,529.77,13026.313199999984
strict,gp_set_0001,gp_set_0001_vid_0003,gp_461,train,0,12048,12033,12108,,60,0,0,0,0,961.1,144.89999999999998,634.7,8491.140000000001
strict,gp_set_0001,gp_set_0001_vid_0003,gp_461,train,0,12056,12041,12108,,52,0,0,0,0,965.86,160.55000000000007,616.65,8621.53500000001
strict,gp_set_0001,gp_set_0001_vid_0003,gp_461,train,0,12064,12049,12108,,44,0,0,0,0,986.83,177.73000000000002,578.96,10500.288400000009
strict,gp_set_0001,gp_set_0001_vid_0003,gp_461,train,0,12072,12057,12108,,36,0,0,0,0,991.8,200.2199999999999,529.77,13026.313199999984
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_464,train,0,12237,12222,12273,,36,0,0,0,0,928.02,101.37,626.825,4019.320499999998
strict,gp_set_0001,gp_set_0001_vid_0003,gp_464,train,0,12237,12222,12273,,36,0,0,0,0,928.02,101.37,626.825,4019.320499999998
naive,gp_set_0001,gp_set_0001_vid_0003,gp_474,train,0,12216,12201,12288,,72,0,0,0,0,921.33,92.38999999999999,752.7850000000001,3107.075699999999
naive,gp_set_0001,gp_set_0001_vid_0003,gp_474,train,0,12224,12209,12288,,64,0,0,0,0,926.47,105.59000000000003,729.27,3476.022800000009
naive,gp_set_0001,gp_set_0001_vid_0003,gp_474,train,0,12232,12217,12288,,56,0,0,0,0,935.2,116.05000000000007,703.6,3945.7000000000025
naive,gp_set_0001,gp_set_0001_vid_0003,gp_474,train,0,12240,12225,12288,,48,0,0,0,0,939.57,128.07000000000005,676.075,5726.009699999992
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_474,train,0,12228,12213,12288,,60,0,0,0,0,931.13,112.09000000000003,716.49,3730.355199999998
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_474,train,0,12236,12221,12288,,52,0,0,0,0,936.93,121.80999999999995,690.62,4818.803599999991
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_474,train,0,12244,12229,12288,,44,0,0,0,0,943.1,134.80000000000007,658.75,6996.120000000015
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_474,train,0,12252,12237,12288,,36,0,0,0,0,954.8,154.19999999999993,612.155,8393.105999999989
strict,gp_set_0001,gp_set_0001_vid_0003,gp_474,train,0,12228,12213,12288,,60,0,0,0,0,931.13,112.09000000000003,716.49,3730.355199999998
strict,gp_set_0001,gp_set_0001_vid_0003,gp_474,train,0,12236,12221,12288,,52,0,0,0,0,936.93,121.80999999999995,690.62,4818.803599999991
strict,gp_set_0001,gp_set_0001_vid_0003,gp_474,train,0,12244,12229,12288,,44,0,0,0,0,943.1,134.80000000000007,658.75,6996.120000000015
strict,gp_set_0001,gp_set_0001_vid_0003,gp_474,train,0,12252,12237,12288,,36,0,0,0,0,954.8,154.19999999999993,612.155,8393.105999999989
naive,gp_set_0001,gp_set_0001_vid_0003,gp_475,train,0,12213,12198,12285,,72,0,0,0,0,920.1,84.88999999999999,733.395,2153.6593000000003
naive,gp_set_0001,gp_set_0001_vid_0003,gp_475,train,0,12221,12206,12285,,64,0,0,0,0,921.96,90.81000000000006,714.015,2607.155100000005
naive,gp_set_0001,gp_set_0001_vid_0003,gp_475,train,0,12229,12214,12285,,56,0,0,0,0,927.73,102.07000000000005,689.335,3048.8309000000017
naive,gp_set_0001,gp_set_0001_vid_0003,gp_475,train,0,12237,12222,12285,,48,0,0,0,0,935.33,111.92000000000007,656.675,3967.563999999995
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_475,train,0,12225,12210,12285,,60,0,0,0,0,924.15,95.02999999999997,703.0550000000001,2737.814300000005
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_475,train,0,12233,12218,12285,,52,0,0,0,0,932.98,108.26999999999998,673.69,3566.413799999993
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_475,train,0,12241,12226,12285,,44,0,0,0,0,934.8,113.04999999999995,638.3,4228.069999999996
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_475,train,0,12249,12234,12285,,36,0,0,0,0,947.66,135.56999999999994,594.48,5249.270400000001
strict,gp_set_0001,gp_set_0001_vid_0003,gp_475,train,0,12225,12210,12285,,60,0,0,0,0,924.15,95.02999999999997,703.0550000000001,2737.814300000005
strict,gp_set_0001,gp_set_0001_vid_0003,gp_475,train,0,12233,12218,12285,,52,0,0,0,0,932.98,108.26999999999998,673.69,3566.413799999993
strict,gp_set_0001,gp_set_0001_vid_0003,gp_475,train,0,12241,12226,12285,,44,0,0,0,0,934.8,113.04999999999995,638.3,4228.069999999996
strict,gp_set_0001,gp_set_0001_vid_0003,gp_475,train,0,12249,12234,12285,,36,0,0,0,0,947.66,135.56999999999994,594.48,5249.270400000001
naive,gp_set_0001,gp_set_0001_vid_0003,gp_48,train,1,4381,4366,4453,4258,72,16,1,1,1,885.44,49.16000000000008,998.545,640.5547999999998
naive,gp_set_0001,gp_set_0001_vid_0003,gp_48,train,1,4389,4374,4453,4258,64,16,1,1,1,887.53,51.870000000000005,1001.46,742.7784000000026
naive,gp_set_0001,gp_set_0001_vid_0003,gp_48,train,1,4397,4382,4453,4258,56,16,1,1,1,893.15,52.620000000000005,1006.175,797.1929999999988
naive,gp_set_0001,gp_set_0001_vid_0003,gp_48,train,1,4405,4390,4453,4258,48,9,0,0,1,892.64,54.049999999999955,1011.895,832.9104999999976
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_48,train,1,4393,4378,4453,4258,60,16,1,1,1,890.1,53.33000000000004,1002.74,825.5484000000016
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_48,train,1,4401,4386,4453,4258,52,13,0,0,1,893.36,53.0,1009.4300000000001,826.8000000000012
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_48,train,1,4409,4394,4453,4258,44,5,0,0,1,893.43,55.09999999999991,1015.29,923.475999999998
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_48,train,1,4417,4402,4453,4258,36,0,0,0,1,895.56,57.18999999999994,1019.1949999999999,904.1738999999959
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_480,train,0,12518,12503,12558,,40,0,0,0,0,924.75,114.98000000000002,685.7049999999999,3459.748200000004
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_480,train,0,12526,12511,12558,,32,0,0,0,0,938.43,134.4799999999999,633.66,4736.3856000000005
strict,gp_set_0001,gp_set_0001_vid_0003,gp_480,train,0,12518,12503,12558,,40,0,0,0,0,924.75,114.98000000000002,685.7049999999999,3459.748200000004
strict,gp_set_0001,gp_set_0001_vid_0003,gp_480,train,0,12526,12511,12558,,32,0,0,0,0,938.43,134.4799999999999,633.66,4736.3856000000005
naive,gp_set_0001,gp_set_0001_vid_0003,gp_506,train,0,13121,13106,13174,,53,0,0,0,0,905.2,82.37,729.3299999999999,2046.0708000000027
naive,gp_set_0001,gp_set_0001_vid_0003,gp_506,train,0,13129,13114,13174,,45,0,0,0,0,910.97,93.38999999999999,697.4300000000001,3223.8228000000086
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_506,train,0,13121,13106,13174,,53,0,0,0,0,905.2,82.37,729.3299999999999,2046.0708000000027
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_506,train,0,13129,13114,13174,,45,0,0,0,0,910.97,93.38999999999999,697.4300000000001,3223.8228000000086
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_506,train,0,13137,13122,13174,,37,0,0,0,0,918.74,107.77999999999997,655.925,3969.5374000000033
strict,gp_set_0001,gp_set_0001_vid_0003,gp_506,train,0,13121,13106,13174,,53,0,0,0,0,905.2,82.37,729.3299999999999,2046.0708000000027
strict,gp_set_0001,gp_set_0001_vid_0003,gp_506,train,0,13129,13114,13174,,45,0,0,0,0,910.97,93.38999999999999,697.4300000000001,3223.8228000000086
strict,gp_set_0001,gp_set_0001_vid_0003,gp_506,train,0,13137,13122,13174,,37,0,0,0,0,918.74,107.77999999999997,655.925,3969.5374000000033
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_508,train,0,13217,13202,13252,,35,0,0,0,0,928.74,126.01999999999998,599.5999999999999,5272.676800000003
strict,gp_set_0001,gp_set_0001_vid_0003,gp_508,train,0,13217,13202,13252,,35,0,0,0,0,928.74,126.01999999999998,599.5999999999999,5272.676800000003
naive,gp_set_0001,gp_set_0001_vid_0003,gp_51,train,0,4658,4643,4730,4617,72,0,0,0,1,942.47,112.20000000000005,848.31,4781.964000000003
naive,gp_set_0001,gp_set_0001_vid_0003,gp_51,train,0,4666,4651,4730,4617,64,0,0,0,1,953.75,126.99000000000001,841.63,5569.781399999988
naive,gp_set_0001,gp_set_0001_vid_0003,gp_51,train,0,4674,4659,4730,4617,56,0,0,0,1,961.1,143.20000000000005,830.4300000000001,6744.720000000006
naive,gp_set_0001,gp_set_0001_vid_0003,gp_51,train,0,4682,4667,4730,4617,48,0,0,0,1,969.94,164.5300000000001,807.83,9661.20160000001
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_51,train,0,4670,4655,4730,4617,60,0,0,0,1,958.17,136.53999999999996,836.98,6026.875599999997
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_51,train,0,4678,4663,4730,4617,52,0,0,0,1,965.22,152.0,820.5150000000001,7960.240000000001
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_51,train,0,4686,4671,4730,4617,44,0,0,0,1,972.98,175.69000000000005,794.015,11983.81490000001
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_51,train,0,4694,4679,4730,4617,36,0,0,0,1,995.8,208.93999999999994,763.23,18186.137599999987
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_511,train,0,13290,13275,13326,,36,0,0,0,0,924.0,125.5,602.385,4647.264999999997
strict,gp_set_0001,gp_set_0001_vid_0003,gp_511,train,0,13290,13275,13326,,36,0,0,0,0,924.0,125.5,602.385,4647.264999999997
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_513,train,0,13290,13275,13323,,33,0,0,0,0,926.24,114.99000000000001,567.72,4250.030400000004
strict,gp_set_0001,gp_set_0001_vid_0003,gp_513,train,0,13290,13275,13323,,33,0,0,0,0,926.24,114.99000000000001,567.72,4250.030400000004
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_518,train,0,13318,13303,13355,,37,0,0,0,0,941.35,134.35000000000002,675.905,6506.570499999994
strict,gp_set_0001,gp_set_0001_vid_0003,gp_518,train,0,13318,13303,13355,,37,0,0,0,0,941.35,134.35000000000002,675.905,6506.570499999994
naive,gp_set_0001,gp_set_0001_vid_0003,gp_521,train,0,13282,13267,13343,,61,0,0,0,0,911.21,98.13,679.73,3507.1662000000006
naive,gp_set_0001,gp_set_0001_vid_0003,gp_521,train,0,13290,13275,13343,,53,0,0,0,0,919.22,109.29000000000008,640.4300000000001,4286.3537999999935
naive,gp_set_0001,gp_set_0001_vid_0003,gp_521,train,0,13298,13283,13343,,45,0,0,0,0,924.67,118.89999999999998,597.895,5363.579000000001
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_521,train,0,13283,13268,13343,,60,0,0,0,0,912.26,99.35000000000002,676.59,3499.1070000000036
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_521,train,0,13291,13276,13343,,52,0,0,0,0,919.24,110.08000000000004,635.22,4438.425600000007
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_521,train,0,13299,13284,13343,,44,0,0,0,0,926.01,120.5,592.47,5480.340000000002
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_521,train,0,13307,13292,13343,,36,0,0,0,0,936.46,134.46000000000004,531.725,7625.226600000007
strict,gp_set_0001,gp_set_0001_vid_0003,gp_521,train,0,13283,13268,13343,,60,0,0,0,0,912.26,99.35000000000002,676.59,3499.1070000000036
strict,gp_set_0001,gp_set_0001_vid_0003,gp_521,train,0,13291,13276,13343,,52,0,0,0,0,919.24,110.08000000000004,635.22,4438.425600000007
strict,gp_set_0001,gp_set_0001_vid_0003,gp_521,train,0,13299,13284,13343,,44,0,0,0,0,926.01,120.5,592.47,5480.340000000002
strict,gp_set_0001,gp_set_0001_vid_0003,gp_521,train,0,13307,13292,13343,,36,0,0,0,0,936.46,134.46000000000004,531.725,7625.226600000007
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_523,train,0,13356,13341,13389,,33,0,0,0,0,969.37,184.14,573.5999999999999,10514.394000000004
strict,gp_set_0001,gp_set_0001_vid_0003,gp_523,train,0,13356,13341,13389,,33,0,0,0,0,969.37,184.14,573.5999999999999,10514.394000000004
naive,gp_set_0001,gp_set_0001_vid_0003,gp_526,train,0,13398,13383,13470,,72,0,0,0,0,927.56,102.6099999999999,593.38,3336.877199999995
naive,gp_set_0001,gp_set_0001_vid_0003,gp_526,train,0,13406,13391,13470,,64,0,0,0,0,938.42,113.27999999999997,569.535,4072.4160000000043
naive,gp_set_0001,gp_set_0001_vid_0003,gp_526,train,0,13414,13399,13470,,56,0,0,0,0,943.23,123.94000000000005,540.2049999999999,4881.9966
naive,gp_set_0001,gp_set_0001_vid_0003,gp_526,train,0,13422,13407,13470,,48,0,0,0,0,944.39,134.61,499.83500000000004,5765.346299999998
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_526,train,0,13410,13395,13470,,60,0,0,0,0,940.38,118.61000000000001,556.8050000000001,4468.0386999999955
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_526,train,0,13418,13403,13470,,52,0,0,0,0,943.81,129.26999999999998,520.015,5314.289700000008
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_526,train,0,13426,13411,13470,,44,0,0,0,0,944.96,139.94000000000005,479.65,6232.927600000005
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_526,train,0,13434,13419,13470,,36,0,0,0,0,948.23,150.60000000000002,436.355,7224.2819999999965
strict,gp_set_0001,gp_set_0001_vid_0003,gp_526,train,0,13410,13395,13470,,60,0,0,0,0,940.38,118.61000000000001,556.8050000000001,4468.0386999999955
strict,gp_set_0001,gp_set_0001_vid_0003,gp_526,train,0,13418,13403,13470,,52,0,0,0,0,943.81,129.26999999999998,520.015,5314.289700000008
strict,gp_set_0001,gp_set_0001_vid_0003,gp_526,train,0,13426,13411,13470,,44,0,0,0,0,944.96,139.94000000000005,479.65,6232.927600000005
strict,gp_set_0001,gp_set_0001_vid_0003,gp_526,train,0,13434,13419,13470,,36,0,0,0,0,948.23,150.60000000000002,436.355,7224.2819999999965
naive,gp_set_0001,gp_set_0001_vid_0003,gp_53,train,0,4658,4643,4730,,72,0,0,0,0,941.6,119.51999999999998,810.2950000000001,4495.147200000001
naive,gp_set_0001,gp_set_0001_vid_0003,gp_53,train,0,4666,4651,4730,,64,0,0,0,0,950.45,128.0200000000001,795.2950000000001,5595.754199999994
naive,gp_set_0001,gp_set_0001_vid_0003,gp_53,train,0,4674,4659,4730,,56,0,0,0,0,956.15,145.93999999999994,776.02,7679.362799999997
naive,gp_set_0001,gp_set_0001_vid_0003,gp_53,train,0,4682,4667,4730,,48,0,0,0,0,960.7,165.61,753.4,9903.477999999994
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_53,train,0,4670,4655,4730,,60,0,0,0,0,954.77,136.05999999999995,785.61,6677.824799999988
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_53,train,0,4678,4663,4730,,52,0,0,0,0,958.52,156.44999999999993,766.97,8717.394
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_53,train,0,4686,4671,4730,,44,0,0,0,0,967.41,179.42999999999995,733.775,11528.377499999997
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_53,train,0,4694,4679,4730,,36,0,0,0,0,984.64,212.59000000000003,693.325,13820.4759
strict,gp_set_0001,gp_set_0001_vid_0003,gp_53,train,0,4670,4655,4730,,60,0,0,0,0,954.77,136.05999999999995,785.61,6677.824799999988
strict,gp_set_0001,gp_set_0001_vid_0003,gp_53,train,0,4678,4663,4730,,52,0,0,0,0,958.52,156.44999999999993,766.97,8717.394
strict,gp_set_0001,gp_set_0001_vid_0003,gp_53,train,0,4686,4671,4730,,44,0,0,0,0,967.41,179.42999999999995,733.775,11528.377499999997
strict,gp_set_0001,gp_set_0001_vid_0003,gp_53,train,0,4694,4679,4730,,36,0,0,0,0,984.64,212.59000000000003,693.325,13820.4759
naive,gp_set_0001,gp_set_0001_vid_0003,gp_530,train,0,13700,13685,13750,,50,0,0,0,0,934.0,102.39999999999998,618.47,3835.9040000000027
naive,gp_set_0001,gp_set_0001_vid_0003,gp_530,train,0,13708,13693,13750,,42,0,0,0,0,937.8,111.66999999999996,567.1600000000001,3756.578799999997
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_530,train,0,13700,13685,13750,,50,0,0,0,0,934.0,102.39999999999998,618.47,3835.9040000000027
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_530,train,0,13708,13693,13750,,42,0,0,0,0,937.8,111.66999999999996,567.1600000000001,3756.578799999997
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_530,train,0,13716,13701,13750,,34,0,0,0,0,948.7,127.10000000000002,502.43000000000006,5851.684000000004
strict,gp_set_0001,gp_set_0001_vid_0003,gp_530,train,0,13700,13685,13750,,50,0,0,0,0,934.0,102.39999999999998,618.47,3835.9040000000027
strict,gp_set_0001,gp_set_0001_vid_0003,gp_530,train,0,13708,13693,13750,,42,0,0,0,0,937.8,111.66999999999996,567.1600000000001,3756.578799999997
strict,gp_set_0001,gp_set_0001_vid_0003,gp_530,train,0,13716,13701,13750,,34,0,0,0,0,948.7,127.10000000000002,502.43000000000006,5851.684000000004
naive,gp_set_0001,gp_set_0001_vid_0003,gp_537,train,0,14066,14051,14112,,46,0,0,0,0,931.11,108.19000000000005,1105.54,3407.9850000000015
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_537,train,0,14066,14051,14112,,46,0,0,0,0,931.11,108.19000000000005,1105.54,3407.9850000000015
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_537,train,0,14074,14059,14112,,38,0,0,0,0,936.46,121.63,1131.5149999999999,3747.4203000000207
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_537,train,0,14082,14067,14112,,30,0,0,0,0,960.8,155.01,1166.555,5842.326900000008
strict,gp_set_0001,gp_set_0001_vid_0003,gp_537,train,0,14066,14051,14112,,46,0,0,0,0,931.11,108.19000000000005,1105.54,3407.9850000000015
strict,gp_set_0001,gp_set_0001_vid_0003,gp_537,train,0,14074,14059,14112,,38,0,0,0,0,936.46,121.63,1131.5149999999999,3747.4203000000207
strict,gp_set_0001,gp_set_0001_vid_0003,gp_537,train,0,14082,14067,14112,,30,0,0,0,0,960.8,155.01,1166.555,5842.326900000008
naive,gp_set_0001,gp_set_0001_vid_0003,gp_542,train,0,14119,14104,14170,,51,0,0,0,0,902.44,76.55000000000007,696.0250000000001,1920.639500000004
naive,gp_set_0001,gp_set_0001_vid_0003,gp_542,train,0,14127,14112,14170,,43,0,0,0,0,912.02,87.29999999999995,662.45,2540.4300000000007
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_542,train,0,14119,14104,14170,,51,0,0,0,0,902.44,76.55000000000007,696.0250000000001,1920.639500000004
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_542,train,0,14127,14112,14170,,43,0,0,0,0,912.02,87.29999999999995,662.45,2540.4300000000007
cp_anchor,gp_set_0001,gp_set_0001_vid_0003,gp_542,train,0,14135,14120,14170,,35,0,0,0,0,927.17,103.75999999999999,616.675,3840.1575999999986
strict,gp_set_0001,gp_set_0001_vid_0003,gp_542,train,0,14119,14104,14170,,51,0,0,0,0,902.44,76.55000000000007,696.0250000000001,1920.639500000004
strict,gp_set_0001,gp_set_0001_vid_0003,gp_542,train,0,14127,14112,14170,,43,0,0,0,0,912.02,87.29999999999995,662.45,2540.4300000000007
strict,gp_set_0001,gp_set_0001_vid_0003,gp_542,train,0,14135,14120,14170,,35,0,0,0,0,927.17,103.75999999999999,616.675,3840.1575999999986
naive,gp_set_0001,gp_set_0001_vid_0003,gp_544,train,0,14119,14104,14769,,650,0,0,0,0,902.39,79.44999999999993,680.4849999999999,1796.3644999999995
